128,2,23830.0
128,3,23690.0
128,4,26620.0
128,5,31560.0
128,6,33870.0
256,2,22060.0
256,3,25700.0
256,4,28870.0
256,5,30910.0
256,6,34610.0
512,2,24570.0
512,3,29260.0
512,4,31400.0
512,5,36080.0
512,6,40970.0
1024,2,29900.0
1024,3,35030.0
1024,4,39170.0
1024,5,44640.0
1024,6,50460.0
2048,2,34350.0
2048,3,43720.0
2048,4,53810.0
2048,5,63470.0
2048,6,70750.0
4096,2,50370.0
4096,3,67360.0
4096,4,84860.0
4096,5,100300.0
4096,6,116070.0
