128,2,30360.0
128,3,30140.0
128,4,34060.0
128,5,33550.0
128,6,37570.0
256,2,28560.0
256,3,30550.0
256,4,32920.0
256,5,35480.0
256,6,35960.0
512,2,28230.0
512,3,29520.0
512,4,31650.0
512,5,39620.0
512,6,36790.0
1024,2,28750.0
1024,3,31290.0
1024,4,32890.0
1024,5,34120.0
1024,6,36880.0
2048,2,29320.0
2048,3,33930.0
2048,4,34600.0
2048,5,37700.0
2048,6,39380.0
4096,2,33920.0
4096,3,35500.0
4096,4,37210.0
4096,5,40870.0
4096,6,44500.0
